num_examples: 1200 : loss: 4.55292673716,
num_examples: 1500 : loss: 4.53119249519,
num_examples: 1800 : loss: 4.53548475693,
num_examples: 2100 : loss: 4.50984233384,
num_examples: 300 : loss: 4.51955764213,
num_examples: 600 : loss: 4.50886346471,
num_examples: 900 : loss: 4.50581270599,
num_examples: 1200 : loss: 4.50995991829,
num_examples: 1500 : loss: 4.49663296484,
num_examples: 1800 : loss: 4.50525396526,
num_examples: 2100 : loss: 4.50718981736,
num_examples: 300 : loss: 4.49916660945,
num_examples: 600 : loss: 4.47958922686,
num_examples: 900 : loss: 4.45599551977,
num_examples: 1200 : loss: 4.47437431338,
num_examples: 1500 : loss: 4.4998489426,
num_examples: 1800 : loss: 4.50318336309,
num_examples: 2100 : loss: 4.51025688341,
num_examples: 300 : loss: 4.47689551291,
num_examples: 600 : loss: 4.459423922,
num_examples: 900 : loss: 4.44213600316,
num_examples: 1200 : loss: 4.45509561247,
num_examples: 1500 : loss: 4.48245760093,
num_examples: 1800 : loss: 4.48274555411,
num_examples: 2100 : loss: 4.47822799368,
num_examples: 300 : loss: 4.45690787215,
num_examples: 600 : loss: 4.45423304037,
num_examples: 900 : loss: 4.44735563719,
num_examples: 1200 : loss: 4.45961446031,
num_examples: 1500 : loss: 4.47775937243,
num_examples: 1800 : loss: 4.49061040923,
num_examples: 2100 : loss: 4.47837475968,
num_examples: 300 : loss: 4.47397950426,
num_examples: 600 : loss: 4.47087209901,
num_examples: 900 : loss: 4.45586549025,
num_examples: 1200 : loss: 4.46578635677,
num_examples: 1500 : loss: 4.43334248833,
num_examples: 1800 : loss: 4.44657460176,
num_examples: 2100 : loss: 4.45852444383,
num_examples: 300 : loss: 4.44128458871,
num_examples: 600 : loss: 4.42565915957,
num_examples: 900 : loss: 4.43825872013,
num_examples: 1200 : loss: 4.44421347157,
num_examples: 1500 : loss: 4.46366082464,
num_examples: 1800 : loss: 4.42860907031,
num_examples: 2100 : loss: 4.4622244919,
num_examples: 300 : loss: 4.43200829099,
num_examples: 600 : loss: 4.42882621533,
num_examples: 900 : loss: 4.40583072988,
num_examples: 1200 : loss: 4.40677784263,
num_examples: 1500 : loss: 4.42057556303,
num_examples: 1800 : loss: 4.41128553282,
num_examples: 2100 : loss: 4.42726500275,
num_examples: 300 : loss: 4.40991571684,
num_examples: 600 : loss: 4.39542750961,
num_examples: 900 : loss: 4.39386758445,
num_examples: 1200 : loss: 4.40415150371,
num_examples: 1500 : loss: 4.39748437929,
num_examples: 1800 : loss: 4.39804955713,
num_examples: 2100 : loss: 4.43283996498,
num_examples: 300 : loss: 4.39469582532,
num_examples: 600 : loss: 4.37885539687,
num_examples: 900 : loss: 4.39660764556,
num_examples: 1200 : loss: 4.3892603337,
num_examples: 1500 : loss: 4.39258788794,
num_examples: 1800 : loss: 4.39014264625,
num_examples: 2100 : loss: 4.41710038451,
num_examples: 300 : loss: 4.36657769157,
num_examples: 600 : loss: 4.40287352376,
num_examples: 900 : loss: 4.38138389179,
num_examples: 1200 : loss: 4.38636106152,
num_examples: 1500 : loss: 4.37602779113,
num_examples: 1800 : loss: 4.37840565779,
num_examples: 2100 : loss: 4.38035953378,
num_examples: 300 : loss: 4.36531859379,
num_examples: 600 : loss: 4.38510196375,
num_examples: 900 : loss: 4.37600075529,
num_examples: 1200 : loss: 4.36721110272,
num_examples: 1500 : loss: 4.34578755836,
num_examples: 1800 : loss: 4.37469101895,
num_examples: 2100 : loss: 4.34762342076,
num_examples: 300 : loss: 4.33778795317,
num_examples: 600 : loss: 4.34497133342,
num_examples: 900 : loss: 4.3346217557,
num_examples: 1200 : loss: 4.33420463128,
num_examples: 1500 : loss: 4.35306663691,
num_examples: 1800 : loss: 4.36000411975,
num_examples: 2100 : loss: 4.33078652843,
num_examples: 300 : loss: 4.33029559187,
num_examples: 600 : loss: 4.3244820276,
num_examples: 900 : loss: 4.33511054655,
num_examples: 1200 : loss: 4.3203635677,
num_examples: 1500 : loss: 4.30914068937,
num_examples: 1800 : loss: 4.32701223908,
num_examples: 2100 : loss: 4.33773602719,
num_examples: 300 : loss: 4.30883814543,
num_examples: 600 : loss: 4.31031052595,
num_examples: 900 : loss: 4.31023499725,
num_examples: 1200 : loss: 4.28136715531,
num_examples: 1500 : loss: 4.31457446443,
num_examples: 1800 : loss: 4.3168407546,
num_examples: 2100 : loss: 4.29215359791,
num_examples: 300 : loss: 4.27278477753,
num_examples: 600 : loss: 4.28385831502,
num_examples: 900 : loss: 4.27765981186,
num_examples: 1200 : loss: 4.3078880287,
num_examples: 1500 : loss: 4.29608538176,
num_examples: 1800 : loss: 4.30566593999,
num_examples: 2100 : loss: 4.29127257278,
num_examples: 300 : loss: 4.2737906825,
num_examples: 600 : loss: 4.26363507622,
num_examples: 900 : loss: 4.27652087339,
num_examples: 1200 : loss: 4.26411228028,
num_examples: 1500 : loss: 4.27084334661,
num_examples: 1800 : loss: 4.29503227135,
num_examples: 2100 : loss: 4.29632999176,
num_examples: 300 : loss: 4.28736610821,
num_examples: 600 : loss: 4.29202056441,
num_examples: 900 : loss: 4.27139178797,
num_examples: 1200 : loss: 4.26842127849,
num_examples: 1500 : loss: 4.27200889179,
num_examples: 1800 : loss: 4.28754377232,
num_examples: 2100 : loss: 4.30942091802,
num_examples: 300 : loss: 4.26804663897,
num_examples: 600 : loss: 4.27321048476,
num_examples: 900 : loss: 4.27255947885,
num_examples: 1200 : loss: 4.25723745194,
num_examples: 1500 : loss: 4.28783902087,
num_examples: 1800 : loss: 4.28310388629,
num_examples: 2100 : loss: 4.27626424746,
num_examples: 300 : loss: 4.27439748695,
num_examples: 600 : loss: 4.26182539138,
num_examples: 900 : loss: 4.2551586961,
num_examples: 1200 : loss: 4.26540957155,
num_examples: 1500 : loss: 4.27816576833,
num_examples: 1800 : loss: 4.2759157855,
num_examples: 2100 : loss: 4.27383617138,
num_examples: 300 : loss: 4.23743691637,
num_examples: 600 : loss: 4.24543737984,
num_examples: 900 : loss: 4.24349079923,
num_examples: 1200 : loss: 4.25339106701,
num_examples: 1500 : loss: 4.25325417124,
num_examples: 1800 : loss: 4.2426320894,
num_examples: 2100 : loss: 4.24432161494,
num_examples: 300 : loss: 4.23319100179,
num_examples: 600 : loss: 4.22668823812,
num_examples: 900 : loss: 4.21128553282,
num_examples: 1200 : loss: 4.20997536734,
num_examples: 1500 : loss: 4.23550835965,
num_examples: 1800 : loss: 4.23253570448,
num_examples: 2100 : loss: 4.26115507416,
num_examples: 300 : loss: 4.21377712167,
num_examples: 600 : loss: 4.21116065298,
num_examples: 900 : loss: 4.22756840497,
num_examples: 1200 : loss: 4.21979195276,
num_examples: 1500 : loss: 4.2390646457,
num_examples: 1800 : loss: 4.22154713678,
num_examples: 2100 : loss: 4.22408893505,
num_examples: 300 : loss: 4.20027293326,
num_examples: 600 : loss: 4.21481349561,
num_examples: 900 : loss: 4.21440152087,
num_examples: 1200 : loss: 4.20715205301,
num_examples: 1500 : loss: 4.22457643848,
num_examples: 1800 : loss: 4.23453721505,
num_examples: 2100 : loss: 4.20726963746,
num_examples: 300 : loss: 4.19946099973,
num_examples: 600 : loss: 4.19685440126,
num_examples: 900 : loss: 4.20467248009,
num_examples: 1200 : loss: 4.19674024993,
num_examples: 1500 : loss: 4.20630492996,
num_examples: 1800 : loss: 4.20117069486,
num_examples: 2100 : loss: 4.23399521079,
num_examples: 300 : loss: 4.15827897556,
num_examples: 600 : loss: 4.18262496567,
